@relation MINE-Indicator-2006TO2013-0808_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5}

@data
790,'0808N: GDP per capita  (current US$) - WDI','0769: Adjusted savings: mineral depletion  (\% of GNI) - WDI',0.19039,0.159529,0.02023,0.19039,6.459432,-0.175672,cluster1
791,'0808N: GDP per capita  (current US$) - WDI','0693: Gross national expenditure  (current LCU) - WDI',0.19036,0.187427,0.04943,0.18785,6.285402,-0.054161,cluster1
792,'0808N: GDP per capita  (current US$) - WDI','0815: Oil rents  (\% of GDP) - WDI',0.18946,0.188537,0.02176,0.18731,6.426265,-0.030385,cluster1
793,'0808N: GDP per capita  (current US$) - WDI','0755: Services; etc.; value added  (current LCU) - WDI',0.18915,0.187134,0.05853,0.18915,6.247928,-0.044899,cluster1
794,'0808N: GDP per capita  (current US$) - WDI','0258: PPG; bilateral concessional  (NFL; current US$) - WDI',0.18887,0.188596,0.03646,0.18887,5.954197,0.016547,cluster2
795,'0808N: GDP per capita  (current US$) - WDI','0471: Broad money  (current LCU) - WDI',0.18867,0.188637,0.04735,0.18867,6.129283,0.005761,cluster1
796,'0808N: GDP per capita  (current US$) - WDI','0199: PPG; official creditors  (DOD; current US$) - WDI',0.18819,0.186812,0.04185,0.18819,5.954197,0.037126,cluster2
797,'0808N: GDP per capita  (current US$) - WDI','0785: Adjusted net savings; including particulate emission damage  (\% of GNI) - WDI',0.18814,0.157889,0.04391,0.18511,6.209454,0.173929,cluster1
798,'0808N: GDP per capita  (current US$) - WDI','0096: Net bilateral aid flows from DAC donors; Finland  (current US$) - WDI',0.18805,0.186366,0.03985,0.18805,6.044394,-0.041038,cluster1
799,'0808N: GDP per capita  (current US$) - WDI','1320: International tourism; receipts  (\% of total exports) - WDI',0.18781,0.178027,0.01301,0.18533,6.392317,-0.098911,cluster1
800,'0808N: GDP per capita  (current US$) - WDI','0850: Terms of trade adjustment  (constant LCU) - WDI',0.18717,0.186279,0.05064,0.18717,6.129283,-0.029851,cluster1
801,'0808N: GDP per capita  (current US$) - WDI','1395: Merchandise exports to low- and middle-income economies in South Asia  (\% of total merchandise exports) - WDI',0.18717,0.166695,0.01742,0.18456,6.392317,-0.143092,cluster1
802,'0808N: GDP per capita  (current US$) - WDI','1258: Unemployment; total (\% of total labor force)  (national estimate) - WDI',0.18701,0.119554,0.0673,0.18701,6.044394,-0.259722,cluster1
803,'0808N: GDP per capita  (current US$) - WDI','1259: Unemployment; total (\% of total labor force)  (modeled ILO estimate) - WDI',0.18699,0.157477,0.06831,0.18472,6.392317,-0.171795,cluster1
804,'0808N: GDP per capita  (current US$) - WDI','1390: Merchandise exports to low- and middle-income economies outside region  (\% of total merchandise exports) - WDI',0.18662,0.185858,0.02338,0.18419,6.321928,0.027603,cluster1
805,'0808N: GDP per capita  (current US$) - WDI','1400: Export value index  (2000 = 100) - WDI',0.18641,0.175654,0.05973,0.18389,6.321928,-0.103711,cluster1
806,'0808N: GDP per capita  (current US$) - WDI','0230: IMF charges  (INT; current US$) - WDI',0.18562,0.177436,0.01467,0.18184,6,0.090467,cluster1
807,'0808N: GDP per capita  (current US$) - WDI','0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI',0.1855,0.183806,0.03566,0.1855,6.209454,0.041155,cluster1
808,'0808N: GDP per capita  (current US$) - WDI','0653: Arms imports  (SIPRI trend indicator values) - WDI',0.18529,0.185072,0.03881,0.18225,6.044394,-0.014775,cluster1
809,'0808N: GDP per capita  (current US$) - WDI','0126: PPG; multilateral concessional  (AMT; current US$) - WDI',0.18501,0.185004,0.02067,0.18501,5.954197,-0.002478,cluster2
810,'0808N: GDP per capita  (current US$) - WDI','0731: Agriculture; value added  (current US$) - WDI',0.18477,0.184572,0.02615,0.18254,6.426265,-0.014089,cluster1
811,'0808N: GDP per capita  (current US$) - WDI','1363: Merchandise imports from low- and middle-income economies outside region  (\% of total merchandise imports) - WDI',0.18431,0.183327,0.03048,0.18431,6.321928,0.031354,cluster1
812,'0808N: GDP per capita  (current US$) - WDI','0077: Personal remittances; received  (current US$) - WDI',0.18373,0.183724,0.02541,0.18161,6.392317,0.002436,cluster1
813,'0808N: GDP per capita  (current US$) - WDI','0441: Total fisheries production  (metric tons) - WDI',0.18312,0.181374,0.05223,0.18312,6.459432,-0.041787,cluster1
814,'0808N: GDP per capita  (current US$) - WDI','0307: PPG; official creditors  (NTR; current US$) - WDI',0.18308,0.182388,0.04426,0.18308,5.954197,0.026297,cluster2
815,'0808N: GDP per capita  (current US$) - WDI','1367: Merchandise imports from low- and middle-income economies in Middle East & North Africa  (\% of total merchandise imports) - WDI',0.18282,0.175576,0.05105,0.18079,6.392317,-0.085112,cluster1
816,'0808N: GDP per capita  (current US$) - WDI','0271: Net financial flows; multilateral  (NFL; current US$) - WDI',0.18274,0.179451,0.03156,0.18274,5.954197,0.057351,cluster2
817,'0808N: GDP per capita  (current US$) - WDI','0463: Total reserves  (\% of total external debt) - WDI',0.18259,0.180032,0.02664,0.17959,6.044394,0.050573,cluster1
818,'0808N: GDP per capita  (current US$) - WDI','0657: Military expenditure  (\% of GDP) - WDI',0.18259,0.182497,0.03789,0.17971,6.285402,0.009645,cluster1
819,'0808N: GDP per capita  (current US$) - WDI','0351: Undisbursed external debt; official creditors  (UND; current US$) - WDI',0.18227,0.180115,0.02337,0.18227,5.954197,0.046425,cluster2
820,'0808N: GDP per capita  (current US$) - WDI','0775: Adjusted savings: gross savings  (\% of GNI) - WDI',0.1819,0.126625,0.0449,0.1819,6.285402,0.235107,cluster1
821,'0808N: GDP per capita  (current US$) - WDI','0839: Gross savings  (\% of GNI) - WDI',0.1819,0.126625,0.0449,0.1819,6.285402,0.235107,cluster1
822,'0808N: GDP per capita  (current US$) - WDI','1355: Fuel imports  (\% of merchandise imports) - WDI',0.18187,0.149203,0.0527,0.17905,6.285402,-0.180741,cluster1
823,'0808N: GDP per capita  (current US$) - WDI','1377: Travel services  (\% of commercial service imports) - WDI',0.1818,0.179307,0.02495,0.1818,6.357552,0.049927,cluster1
824,'0808N: GDP per capita  (current US$) - WDI','0118: IMF repurchases  (AMT; current US$) - WDI',0.18174,0.174866,0.02095,0.18174,5.954197,0.082911,cluster2
825,'0808N: GDP per capita  (current US$) - WDI','0167: PPG; multilateral  (DIS; current US$) - WDI',0.18113,0.173957,0.00762,0.18113,5.954197,0.084692,cluster2
826,'0808N: GDP per capita  (current US$) - WDI','0576: Procedures to register property  (number) - WDI',0.18088,0.1215,0.04363,0.18088,6.357552,-0.24368,cluster1
827,'0808N: GDP per capita  (current US$) - WDI','0305: PPG; multilateral  (NTR; current US$) - WDI',0.1805,0.179039,0.0437,0.1805,5.954197,0.038222,cluster2
828,'0808N: GDP per capita  (current US$) - WDI','0174: PPG; other private creditors  (DIS; current US$) - WDI',0.1804,0.163848,0.04674,0.1804,5.954197,0.128653,cluster2
829,'0808N: GDP per capita  (current US$) - WDI','0938: Lower secondary school starting age  (years) - WDI',0.18025,0.180246,0.12123,0.18025,6.321928,0.002019,cluster1
830,'0808N: GDP per capita  (current US$) - WDI','0771: Adjusted savings: energy depletion  (\% of GNI) - WDI',0.18024,0.178994,0.03041,0.18024,6.459432,-0.035298,cluster1
831,'0808N: GDP per capita  (current US$) - WDI','0263: Net flows on external debt; public and publicly guaranteed (PPG)  (NFL; current US$) - WDI',0.17979,0.165004,0.03119,0.17979,5.954197,0.121596,cluster2
832,'0808N: GDP per capita  (current US$) - WDI','0144: Commitments; official creditors  (COM; current US$) - WDI',0.17942,0.176306,0.0551,0.17942,5.954197,0.055803,cluster2
833,'0808N: GDP per capita  (current US$) - WDI','0341: PPG; multilateral concessional  (TDS; current US$) - WDI',0.17938,0.179374,0.02739,0.17938,5.954197,-0.002413,cluster2
834,'0808N: GDP per capita  (current US$) - WDI','0622: Overall level of statistical capacity  (scale 0 - 100) - WDI',0.17818,0.122317,0.02234,0.1755,6.169925,0.236353,cluster1
835,'0808N: GDP per capita  (current US$) - WDI','0787: Adjusted net savings; excluding particulate emission damage  (\% of GNI) - WDI',0.17817,0.154795,0.03604,0.17525,6.247928,0.152888,cluster1
836,'0808N: GDP per capita  (current US$) - WDI','1397: Merchandise exports by the reporting economy; residual  (\% of total merchandise exports) - WDI',0.17816,0.162938,0.02206,0.17582,6.426265,-0.123379,cluster1
837,'0808N: GDP per capita  (current US$) - WDI','0276: PPG; official creditors  (NFL; current US$) - WDI',0.17792,0.175516,0.02541,0.17792,5.954197,0.049035,cluster2
838,'0808N: GDP per capita  (current US$) - WDI','0476: Money and quasi money (M2)  (current LCU) - WDI',0.17778,0.17778,0.03231,0.17493,6.169925,0.000338,cluster1
839,'0808N: GDP per capita  (current US$) - WDI','1391: Merchandise exports to low- and middle-income economies in East Asia & Pacific  (\% of total merchandise exports) - WDI',0.17778,0.177633,0.03703,0.17519,6.169925,-0.01211,cluster1
840,'0808N: GDP per capita  (current US$) - WDI','0479: Money and quasi money growth  (annual \%) - WDI',0.17775,0.145238,0.01207,0.17775,6.129283,-0.18031,cluster1
841,'0808N: GDP per capita  (current US$) - WDI','0708: Gross fixed capital formation  (annual \% growth) - WDI',0.17773,0.161653,0.02158,0.17773,6.247928,-0.126795,cluster1
842,'0808N: GDP per capita  (current US$) - WDI','1327: Merchandise trade  (\% of GDP) - WDI',0.17758,0.1672,0.02636,0.1753,6.459432,0.101883,cluster1
843,'0808N: GDP per capita  (current US$) - WDI','0914: School enrollment; primary; private  (\% of total primary) - WDI',0.1774,0.164709,0.04887,0.1774,6.247928,0.112656,cluster1
844,'0808N: GDP per capita  (current US$) - WDI','1399: Merchandise exports to low- and middle-income economies within region  (\% of total merchandise exports) - WDI',0.17687,0.101578,0.01512,0.17374,6.044394,-0.274394,cluster1
845,'0808N: GDP per capita  (current US$) - WDI','0474: Broad money growth  (annual \%) - WDI',0.17647,0.144269,0.013,0.17647,6.129283,-0.179446,cluster1
846,'0808N: GDP per capita  (current US$) - WDI','0216: Average grace period on new external debt commitments  (years) - WDI',0.17635,0.170577,0.0373,0.17635,5.954197,0.075979,cluster2
847,'0808N: GDP per capita  (current US$) - WDI','0481: Consumer price index  (2010 = 100) - WDI',0.17613,0.1744,0.06079,0.17392,6.247928,0.041594,cluster1
848,'0808N: GDP per capita  (current US$) - WDI','1208: Labor force participation rate; male (\% of male population ages 15-64)  (modeled ILO estimate) - WDI',0.1761,0.162623,0.03122,0.17392,6.426265,0.116092,cluster1
849,'0808N: GDP per capita  (current US$) - WDI','0419: CO2 emissions from residential buildings and commercial and public services  (\% of total fuel combustion) - WDI',0.17596,0.160898,0.04063,0.1735,6.209454,0.122726,cluster1
850,'0808N: GDP per capita  (current US$) - WDI','0169: PPG; official creditors  (DIS; current US$) - WDI',0.17506,0.170022,0.01427,0.17506,5.954197,0.070976,cluster2
851,'0808N: GDP per capita  (current US$) - WDI','0464: Total reserves in months of imports - WDI',0.17431,0.15689,0.02978,0.17431,6.357552,-0.131984,cluster1
852,'0808N: GDP per capita  (current US$) - WDI','0030: Trade in services  (\% of GDP) - WDI',0.17279,0.105271,0.02769,0.17279,6.357552,0.259844,cluster1
853,'0808N: GDP per capita  (current US$) - WDI','1326: International tourism; expenditures  (\% of total imports) - WDI',0.17245,0.13959,0.02675,0.17002,6.392317,0.181274,cluster1
854,'0808N: GDP per capita  (current US$) - WDI','1366: Merchandise imports from low- and middle-income economies in Latin America & the Caribbean  (\% of total merchandise imports) - WDI',0.17243,0.153806,0.01995,0.17243,6.321928,-0.136469,cluster1
855,'0808N: GDP per capita  (current US$) - WDI','0183: External debt stocks  (\% of GNI) - WDI',0.17228,0.172044,0.03509,0.17228,5.954197,-0.015377,cluster2
856,'0808N: GDP per capita  (current US$) - WDI','0093: Net bilateral aid flows from DAC donors; Germany  (current US$) - WDI',0.17169,0.170943,0.03221,0.17169,6.169925,-0.027337,cluster1
857,'0808N: GDP per capita  (current US$) - WDI','0833: GNI per capita growth  (annual \%) - WDI',0.17169,0.153924,0.03617,0.17169,6.247928,-0.133291,cluster1
858,'0808N: GDP per capita  (current US$) - WDI','0624: Source data assessment of statistical capacity  (scale 0 - 100) - WDI',0.17162,0.132184,0.03136,0.1689,6.169925,0.198584,cluster1
859,'0808N: GDP per capita  (current US$) - WDI','1379: Export volume index  (2000 = 100) - WDI',0.17119,0.163764,0.0473,0.1688,6.321928,-0.086177,cluster1
860,'0808N: GDP per capita  (current US$) - WDI','0840: Gross savings  (\% of GDP) - WDI',0.1709,0.158077,0.02967,0.1709,6.285402,0.11324,cluster1
861,'0808N: GDP per capita  (current US$) - WDI','1091: Tuberculosis treatment success rate  (\% of new cases) - WDI',0.17055,0.129011,0.05701,0.17055,6.357552,-0.203811,cluster1
862,'0808N: GDP per capita  (current US$) - WDI','0721: Imports of goods and services  (current LCU) - WDI',0.17043,0.166654,0.03698,0.1676,6.285402,-0.061449,cluster1
863,'0808N: GDP per capita  (current US$) - WDI','0661: General government final consumption expenditure  (current LCU) - WDI',0.17,0.167738,0.04433,0.16726,6.247928,-0.047556,cluster1
864,'0808N: GDP per capita  (current US$) - WDI','0087: Net bilateral aid flows from DAC donors; Austria  (current US$) - WDI',0.16987,0.169858,0.02892,0.16679,6.044394,-0.003443,cluster1
865,'0808N: GDP per capita  (current US$) - WDI','1378: Net barter terms of trade index  (2000 = 100) - WDI',0.16985,0.166919,0.03026,0.16985,6.285402,-0.054141,cluster1
866,'0808N: GDP per capita  (current US$) - WDI','0421: CO2 emissions from manufacturing industries and construction  (\% of total fuel combustion) - WDI',0.16956,0.156335,0.02599,0.1665,6.209454,-0.114999,cluster1
867,'0808N: GDP per capita  (current US$) - WDI','0698: Exports of goods and services  (current LCU) - WDI',0.16945,0.165871,0.0396,0.1669,6.285402,-0.059822,cluster1
868,'0808N: GDP per capita  (current US$) - WDI','0189: Short-term debt  (\% of total reserves) - WDI',0.16923,0.167512,0.01066,0.16923,5.954197,-0.041445,cluster2
869,'0808N: GDP per capita  (current US$) - WDI','0811: GDP per capita growth  (annual \%) - WDI',0.16909,0.155629,0.04879,0.16909,6.459432,-0.116024,cluster1
870,'0808N: GDP per capita  (current US$) - WDI','0742: Manufacturing; value added  (\% of GDP) - WDI',0.16835,0.168297,0.028,0.16835,6.357552,0.007273,cluster1
871,'0808N: GDP per capita  (current US$) - WDI','0298: PPG; bilateral concessional  (NTR; current US$) - WDI',0.1675,0.167488,0.01533,0.1675,5.954197,-0.003446,cluster2
872,'0808N: GDP per capita  (current US$) - WDI','0099: Net bilateral aid flows from DAC donors; Greece  (current US$) - WDI',0.16623,0.164718,0.0268,0.16623,5.954197,0.038883,cluster2
873,'0808N: GDP per capita  (current US$) - WDI','0475: Money  (current LCU) - WDI',0.16581,0.164883,0.02187,0.16581,6.129283,0.030455,cluster1
874,'0808N: GDP per capita  (current US$) - WDI','0635: Mobile cellular subscriptions - WDI',0.16557,0.164881,0.02968,0.16557,6.459432,-0.026258,cluster1
875,'0808N: GDP per capita  (current US$) - WDI','0713: Changes in inventories  (constant LCU) - WDI',0.16547,0.165319,0.03509,0.16547,6.044394,0.01228,cluster1
876,'0808N: GDP per capita  (current US$) - WDI','0591: Investment in telecoms with private participation  (current US$) - WDI',0.16391,0.162499,0.03927,0.16053,6.044394,0.037567,cluster1
877,'0808N: GDP per capita  (current US$) - WDI','1100: Health expenditure; private  (\% of GDP) - WDI',0.16337,0.146608,0.02228,0.16337,6.426265,-0.129469,cluster1
878,'0808N: GDP per capita  (current US$) - WDI','0297: PPG; bilateral  (NTR; current US$) - WDI',0.16329,0.163266,0.02042,0.16329,5.954197,-0.004941,cluster2
879,'0808N: GDP per capita  (current US$) - WDI','0157: PPG; bilateral  (DIS; current US$) - WDI',0.16305,0.161169,0.03673,0.16305,5.954197,0.043375,cluster2
880,'0808N: GDP per capita  (current US$) - WDI','0746: Industry; value added  (annual \% growth) - WDI',0.16293,0.140615,0.01467,0.16092,6.392317,-0.149383,cluster1
881,'0808N: GDP per capita  (current US$) - WDI','0330: IMF repurchases and charges  (TDS; current US$) - WDI',0.1621,0.155549,0.02173,0.15844,6,0.080939,cluster1
882,'0808N: GDP per capita  (current US$) - WDI','0712: Changes in inventories  (current LCU) - WDI',0.16199,0.160013,0.0359,0.15833,6.209454,-0.044464,cluster1
883,'0808N: GDP per capita  (current US$) - WDI','0469: Net foreign assets  (current LCU) - WDI',0.16179,0.159402,0.01801,0.15888,6.247928,-0.048864,cluster1
884,'0808N: GDP per capita  (current US$) - WDI','0247: Net change in interest arrears  (current US$) - WDI',0.1616,0.16122,0.03651,0.1616,5.954197,0.019485,cluster2
885,'0808N: GDP per capita  (current US$) - WDI','0489: Claims on central government; etc.  (\% GDP) - WDI',0.16087,0.16025,0.01689,0.15864,6.392317,-0.024893,cluster1
886,'0808N: GDP per capita  (current US$) - WDI','0700: Exports of goods and services  (annual \% growth) - WDI',0.1608,0.156408,0.03705,0.15824,6.285402,-0.066272,cluster1
887,'0808N: GDP per capita  (current US$) - WDI','0768: Adjusted savings: mineral depletion  (current US$) - WDI',0.16078,0.160674,0.03724,0.15844,6.357552,0.010282,cluster1
888,'0808N: GDP per capita  (current US$) - WDI','0268: Net financial flows; IMF nonconcessional  (NFL; current US$) - WDI',0.16077,0.160302,0.03039,0.16077,6,-0.021629,cluster1
889,'0808N: GDP per capita  (current US$) - WDI','0725: Imports of goods and services  (\% of GDP) - WDI',0.16043,0.154464,0.02927,0.15816,6.426265,0.077243,cluster1
890,'0808N: GDP per capita  (current US$) - WDI','0333: Debt service  (PPG and IMF only; \% of exports of goods; services and primary income) - WDI',0.15961,0.147618,0.01092,0.15621,6,0.109507,cluster1
891,'0808N: GDP per capita  (current US$) - WDI','0719: Gross capital formation  (\% of GDP) - WDI',0.15935,0.150572,0.02294,0.15718,6.392317,-0.093693,cluster1
892,'0808N: GDP per capita  (current US$) - WDI','0154: Currency composition of PPG debt; Pound sterling  (\%) - WDI',0.15933,0.1549,0.03888,0.15933,5.954197,-0.066562,cluster2
893,'0808N: GDP per capita  (current US$) - WDI','0069: Transport services  (\% of service exports; BoP) - WDI',0.15817,0.155799,0.012,0.15817,6.357552,0.04869,cluster1
894,'0808N: GDP per capita  (current US$) - WDI','0783: Adjusted net national income per capita  (annual \% growth) - WDI',0.1577,0.150941,0.04146,0.1577,6.209454,-0.082212,cluster1
895,'0808N: GDP per capita  (current US$) - WDI','0895: Primary education; duration  (years) - WDI',0.15734,0.155269,0.12982,0.15734,6.459432,0.045511,cluster1
896,'0808N: GDP per capita  (current US$) - WDI','0275: IFC; private nonguaranteed  (NFL; current US$) - WDI',0.15643,0.155598,0.03272,0.15643,5.954197,0.028838,cluster2
897,'0808N: GDP per capita  (current US$) - WDI','0034: Insurance and financial services  (\% of service imports; BoP) - WDI',0.15609,0.095359,0.01256,0.15609,6.357552,0.246436,cluster1
898,'0808N: GDP per capita  (current US$) - WDI','0942: Secondary education; duration  (years) - WDI',0.15572,0.150014,0.09969,0.15572,6.459432,0.07554,cluster1
899,'0808N: GDP per capita  (current US$) - WDI','1353: Agricultural raw materials imports  (\% of merchandise imports) - WDI',0.1555,0.149339,0.02667,0.15317,6.285402,-0.078494,cluster1
900,'0808N: GDP per capita  (current US$) - WDI','1405: Transport services  (\% of commercial service exports) - WDI',0.15499,0.154966,0.01678,0.15499,6.357552,-0.004931,cluster1
901,'0808N: GDP per capita  (current US$) - WDI','0095: Net bilateral aid flows from DAC donors; Spain  (current US$) - WDI',0.15444,0.154393,0.04082,0.15444,6.044394,-0.006839,cluster1
902,'0808N: GDP per capita  (current US$) - WDI','0717: Gross capital formation  (annual \% growth) - WDI',0.15346,0.141566,0.01727,0.15123,6.285402,-0.109059,cluster1
903,'0808N: GDP per capita  (current US$) - WDI','0158: PPG; bilateral concessional  (DIS; current US$) - WDI',0.1532,0.152026,0.02333,0.1532,5.954197,0.034257,cluster2
904,'0808N: GDP per capita  (current US$) - WDI','0710: Gross fixed capital formation  (\% of GDP) - WDI',0.15122,0.145469,0.0169,0.14911,6.392317,-0.075837,cluster1
905,'0808N: GDP per capita  (current US$) - WDI','0793: Discrepancy in expenditure estimate of GDP  (constant LCU) - WDI',0.15086,0.149974,0.05931,0.15086,6.044394,-0.029761,cluster1
906,'0808N: GDP per capita  (current US$) - WDI','1387: Merchandise exports to economies in the Arab World  (\% of total merchandise exports) - WDI',0.14967,0.140816,0.01113,0.14747,6.392317,-0.094096,cluster1
907,'0808N: GDP per capita  (current US$) - WDI','0153: Currency composition of PPG debt; Swiss franc  (\%) - WDI',0.14935,0.141361,0.02234,0.14935,5.954197,-0.089381,cluster2
908,'0808N: GDP per capita  (current US$) - WDI','0249: Interest arrears; private creditors  (current US$) - WDI',0.14836,0.14622,0.01414,0.14836,5.954197,-0.046256,cluster2
909,'0808N: GDP per capita  (current US$) - WDI','1394: Merchandise exports to low- and middle-income economies in Middle East & North Africa  (\% of total merchandise exports) - WDI',0.14795,0.138494,0.02145,0.14566,6.392317,-0.097244,cluster1
910,'0808N: GDP per capita  (current US$) - WDI','0252: Interest rescheduled; official  (current US$) - WDI',0.14794,0.143939,0.06508,0.14794,5.954197,-0.06325,cluster2
911,'0808N: GDP per capita  (current US$) - WDI','0139: Principal rescheduled; official  (current US$) - WDI',0.14768,0.14374,0.0579,0.14768,5.954197,-0.062773,cluster2
912,'0808N: GDP per capita  (current US$) - WDI','0349: Total amount of debt rescheduled  (current US$) - WDI',0.14744,0.145646,0.02586,0.14744,5.954197,-0.042355,cluster2
913,'0808N: GDP per capita  (current US$) - WDI','0466: Claims on central government  (annual growth as \% of broad money) - WDI',0.14632,0.145893,0.01546,0.14346,6.129283,-0.020667,cluster1
914,'0808N: GDP per capita  (current US$) - WDI','0883: Preprimary education; duration  (years) - WDI',0.14629,0.14467,0.1144,0.14629,6.459432,-0.040249,cluster1
915,'0808N: GDP per capita  (current US$) - WDI','0740: Manufacturing; value added  (annual \% growth) - WDI',0.14478,0.134445,0.00844,0.14478,6.321928,-0.10166,cluster1
916,'0808N: GDP per capita  (current US$) - WDI','0214: Debt stock reduction  (current US$) - WDI',0.14375,0.14365,0.02573,0.14375,5.954197,-0.010014,cluster2
917,'0808N: GDP per capita  (current US$) - WDI','1357: Insurance and financial services  (\% of commercial service imports) - WDI',0.14182,0.088393,0.01471,0.14182,6.357552,0.231144,cluster1
918,'0808N: GDP per capita  (current US$) - WDI','0789: Coal rents  (\% of GDP) - WDI',0.14091,0.132511,0.04629,0.14091,6.459432,-0.091647,cluster1
919,'0808N: GDP per capita  (current US$) - WDI','0136: Principal arrears; private creditors  (current US$) - WDI',0.14081,0.140744,0.0291,0.14081,5.954197,-0.008148,cluster2
920,'0808N: GDP per capita  (current US$) - WDI','0251: Interest rescheduled (capitalized)  (current US$) - WDI',0.13989,0.135972,0.04181,0.13989,5.954197,-0.062596,cluster2
921,'0808N: GDP per capita  (current US$) - WDI','2774: Merchandise trade-Imports-Total merchandise (Unit value index - Prev. year = 100) - WTO',0.13859,0.135877,0.03512,0.13859,6.285402,-0.052087,cluster1
922,'0808N: GDP per capita  (current US$) - WDI','0723: Imports of goods and services  (annual \% growth) - WDI',0.13638,0.130019,0.01057,0.13638,6.285402,-0.079753,cluster1
923,'0808N: GDP per capita  (current US$) - WDI','0734: Agriculture; value added  (annual \% growth) - WDI',0.13531,0.127134,0.0058,0.1332,6.392317,-0.090423,cluster1
924,'0808N: GDP per capita  (current US$) - WDI','0470: Claims on private sector  (annual growth as \% of broad money) - WDI',0.13355,0.131591,0.01333,0.13355,6.129283,-0.044263,cluster1
925,'0808N: GDP per capita  (current US$) - WDI','0138: Principal rescheduled  (current US$) - WDI',0.13337,0.130918,0.02858,0.13337,5.954197,-0.049515,cluster2
926,'0808N: GDP per capita  (current US$) - WDI','0213: Debt buyback  (current US$) - WDI',0.13239,0.113651,0.0727,0.13239,5.954197,0.136891,cluster2
927,'0808N: GDP per capita  (current US$) - WDI','0072: Foreign direct investment; net inflows  (\% of GDP) - WDI',0.12938,0.113213,0.01519,0.12726,6.459432,0.127148,cluster1
928,'0808N: GDP per capita  (current US$) - WDI','0253: Interest rescheduled; private  (current US$) - WDI',0.12926,0.128122,0.05649,0.12926,5.954197,-0.03373,cluster2
929,'0808N: GDP per capita  (current US$) - WDI','0140: Principal rescheduled; private  (current US$) - WDI',0.12823,0.128034,0.0442,0.12823,5.954197,-0.014012,cluster2
930,'0808N: GDP per capita  (current US$) - WDI','2773: Merchandise trade-Exports-Total merchandise (Volume index - Previous year = 100) - WTO',0.12507,0.118443,0.02795,0.12507,6.285402,-0.081409,cluster1
931,'0808N: GDP per capita  (current US$) - WDI','0623: Periodicity and timeliness assessment of statistical capacity  (scale 0 - 100) - WDI',0.12056,0.11984,0.0285,0.11775,6.169925,-0.026824,cluster1
932,'0808N: GDP per capita  (current US$) - WDI','2776: Merchandise trade-Imports-Total merchandise (Volume index - Previous year = 100) - WTO',0.1204,0.10569,0.0165,0.1204,6.285402,-0.121285,cluster1
933,'0808N: GDP per capita  (current US$) - WDI','0192: Debt forgiveness grants  (current US$) - WDI',0.11896,0.116168,0.04666,0.11896,5.954197,-0.052843,cluster2
934,'0808N: GDP per capita  (current US$) - WDI','2775: Merchandise trade-Imports-Total merchandise (Value index - Previous year = 100) - WTO',0.11485,0.100676,0.01346,0.11282,6.321928,-0.119056,cluster1
935,'0808N: GDP per capita  (current US$) - WDI','2772: Merchandise trade-Exports-Total merchandise (Value index - Previous year = 100) - WTO',0.11435,0.103324,0.01949,0.11234,6.321928,-0.105003,cluster1
936,'0808N: GDP per capita  (current US$) - WDI','0215: Debt stock rescheduled  (current US$) - WDI',0.11354,0.112457,0.0329,0.11354,5.954197,0.032914,cluster2
937,'0808N: GDP per capita  (current US$) - WDI','2771: Merchandise trade-Exports-Total merchandise (Unit value index - Prev. year = 100) - WTO',0.1114,0.106957,0.0154,0.1114,6.285402,-0.066657,cluster1
