@relation MINE-Indicator-2006TO2013-0811_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8}

@data
764,'0811N: GDP per capita growth  (annual \%) - WDI','0763: Adjusted savings: carbon dioxide damage  (\% of GNI) - WDI',0.13125,0.103164,0.0189,0.13125,6.426265,0.167589,cluster4
765,'0811N: GDP per capita growth  (annual \%) - WDI','0249: Interest arrears; private creditors  (current US$) - WDI',0.13115,0.12877,0.01992,0.13115,5.954197,0.048782,cluster0
766,'0811N: GDP per capita growth  (annual \%) - WDI','0345: PNG; bonds  (TDS; current US$) - WDI',0.13111,0.126893,0.01495,0.13111,5.954197,0.06494,cluster0
767,'0811N: GDP per capita growth  (annual \%) - WDI','0624: Source data assessment of statistical capacity  (scale 0 - 100) - WDI',0.13108,0.125765,0.03726,0.13108,6.129283,0.072904,cluster4
768,'0811N: GDP per capita growth  (annual \%) - WDI','1256: Unemployment; male (\% of male labor force)  (national estimate) - WDI',0.13093,0.130888,0.03627,0.13093,5.954197,-0.006486,cluster0
769,'0811N: GDP per capita growth  (annual \%) - WDI','0318: Net official development assistance received  (current US$) - WDI',0.13088,0.130593,0.01135,0.13088,6.209454,0.016953,cluster7
770,'0811N: GDP per capita growth  (annual \%) - WDI','0545: Private credit bureau coverage  (\% of adults) - WDI',0.13085,0.125281,0.02103,0.1287,6.392317,-0.074628,cluster7
771,'0811N: GDP per capita growth  (annual \%) - WDI','1273: Adolescent fertility rate  (births per 1;000 women ages 15-19) - WDI',0.13078,0.12932,0.02058,0.13078,6.426265,0.038212,cluster7
772,'0811N: GDP per capita growth  (annual \%) - WDI','0655: Armed forces personnel  (\% of total labor force) - WDI',0.13076,0.130749,0.01488,0.12858,6.321928,0.003323,cluster7
773,'0811N: GDP per capita growth  (annual \%) - WDI','0200: PPG; bonds  (DOD; current US$) - WDI',0.13062,0.126722,0.01409,0.13062,5.954197,0.062434,cluster0
774,'0811N: GDP per capita growth  (annual \%) - WDI','0819: Gross domestic savings  (\% of GDP) - WDI',0.13061,0.130021,0.01909,0.12831,6.392317,-0.024266,cluster7
775,'0811N: GDP per capita growth  (annual \%) - WDI','1301: Population growth  (annual \%) - WDI',0.13053,0.125374,0.02695,0.13053,6.459432,-0.071804,cluster3
776,'0811N: GDP per capita growth  (annual \%) - WDI','2722: Merchandise trade-Exports-Fuels and mining products (US dollar at current prices) - WTO',0.13047,0.126181,0.01209,0.12754,6.209454,-0.065494,cluster7
777,'0811N: GDP per capita growth  (annual \%) - WDI','0841: Net income from abroad  (current US$) - WDI',0.1303,0.129855,0.0183,0.12789,6.285402,-0.021097,cluster7
778,'0811N: GDP per capita growth  (annual \%) - WDI','2745: Merchandise trade-Exports-Office and telecom equipment (US dollar at current prices) - WTO',0.1303,0.126642,0.01084,0.1303,6.129283,0.060478,cluster7
779,'0811N: GDP per capita growth  (annual \%) - WDI','0710: Gross fixed capital formation  (\% of GDP) - WDI',0.12976,0.112015,0.00818,0.12976,6.357552,0.133209,cluster7
780,'0811N: GDP per capita growth  (annual \%) - WDI','0551: Cost to export  (US$ per container) - WDI',0.12961,0.124948,0.02404,0.1277,6.426265,0.068278,cluster7
781,'0811N: GDP per capita growth  (annual \%) - WDI','0138: Principal rescheduled  (current US$) - WDI',0.12949,0.128897,0.04,0.12949,5.954197,0.024342,cluster0
782,'0811N: GDP per capita growth  (annual \%) - WDI','1900: Fixed-broadband subscriptions - ITU',0.12934,0.128052,0.00611,0.1265,6.247928,0.035882,cluster7
783,'0811N: GDP per capita growth  (annual \%) - WDI','0142: Commitments; IBRD  (COM; current US$) - WDI',0.12928,0.12194,0.01501,0.12928,5.954197,0.085672,cluster0
784,'0811N: GDP per capita growth  (annual \%) - WDI','1374: Computer; communications and other services  (\% of commercial service imports) - WDI',0.12919,0.128505,0.01215,0.12919,6.357552,-0.026168,cluster7
785,'0811N: GDP per capita growth  (annual \%) - WDI','1279: Death rate; crude  (per 1;000 people) - WDI',0.12916,0.12909,0.01511,0.12706,6.459432,-0.008384,cluster7
786,'0811N: GDP per capita growth  (annual \%) - WDI','1091: Tuberculosis treatment success rate  (\% of new cases) - WDI',0.12907,0.118405,0.05907,0.12676,6.357552,0.103271,cluster4
787,'0811N: GDP per capita growth  (annual \%) - WDI','0065: Goods exports  (BoP; current US$) - WDI',0.12904,0.127815,0.02316,0.12686,6.392317,-0.034999,cluster7
788,'0811N: GDP per capita growth  (annual \%) - WDI','0358: Electricity production from coal sources  (\% of total) - WDI',0.12904,0.126264,0.01673,0.12904,6.169925,0.052688,cluster7
789,'0811N: GDP per capita growth  (annual \%) - WDI','2746: Merchandise trade-Exports-Electronic data processing and office equipment (US dollar at current prices) - WTO',0.12904,0.12426,0.01678,0.12904,6.129283,0.06914,cluster7
790,'0811N: GDP per capita growth  (annual \%) - WDI','1380: Agricultural raw materials exports  (\% of merchandise exports) - WDI',0.12903,0.12902,0.00823,0.12903,6.247928,0.003116,cluster7
791,'0811N: GDP per capita growth  (annual \%) - WDI','1258: Unemployment; total (\% of total labor force)  (national estimate) - WDI',0.12901,0.128283,0.03287,0.1258,6.044394,-0.026963,cluster4
792,'0811N: GDP per capita growth  (annual \%) - WDI','1366: Merchandise imports from low- and middle-income economies in Latin America & the Caribbean  (\% of total merchandise imports) - WDI',0.12894,0.128566,0.00812,0.12635,6.321928,-0.019336,cluster7
793,'0811N: GDP per capita growth  (annual \%) - WDI','0575: Time required to register property  (days) - WDI',0.12877,0.128723,0.02023,0.12877,6.357552,0.006823,cluster7
794,'0811N: GDP per capita growth  (annual \%) - WDI','0035: Goods imports  (BoP; current US$) - WDI',0.1287,0.127123,0.00925,0.12653,6.392317,-0.03971,cluster7
795,'0811N: GDP per capita growth  (annual \%) - WDI','1153: Employment to population ratio; 15+; total (\%)  (national estimate) - WDI',0.1287,0.123441,0.00886,0.1287,5.954197,0.072517,cluster0
796,'0811N: GDP per capita growth  (annual \%) - WDI','0128: PPG; bonds  (AMT; current US$) - WDI',0.12864,0.12479,0.02523,0.12864,5.954197,0.062048,cluster0
797,'0811N: GDP per capita growth  (annual \%) - WDI','0789: Coal rents  (\% of GDP) - WDI',0.12861,0.120294,0.0189,0.12673,6.459432,0.09119,cluster7
798,'0811N: GDP per capita growth  (annual \%) - WDI','1296: Population ages 15-64  (\% of total) - WDI',0.1286,0.128135,0.01585,0.1286,6.426265,-0.021569,cluster7
799,'0811N: GDP per capita growth  (annual \%) - WDI','1236: Unemployment; youth male (\% of male labor force ages 15-24)  (modeled ILO estimate) - WDI',0.1285,0.127656,0.02667,0.1285,6.357552,-0.029052,cluster7
800,'0811N: GDP per capita growth  (annual \%) - WDI','0054: Reserves and related items  (BoP; current US$) - WDI',0.12846,0.11749,0.01137,0.12614,6.247928,0.104737,cluster7
801,'0811N: GDP per capita growth  (annual \%) - WDI','0241: PPG; commercial banks  (INT; current US$) - WDI',0.12834,0.123364,0.01037,0.12834,5.954197,0.070541,cluster0
802,'0811N: GDP per capita growth  (annual \%) - WDI','0253: Interest rescheduled; private  (current US$) - WDI',0.12825,0.128119,0.06268,0.12825,5.954197,-0.011445,cluster0
803,'0811N: GDP per capita growth  (annual \%) - WDI','0730: Trade  (\% of GDP) - WDI',0.12812,0.127983,0.01145,0.12581,6.426265,-0.011685,cluster7
804,'0811N: GDP per capita growth  (annual \%) - WDI','1034: Improved water source; urban  (\% of urban population with access) - WDI',0.12811,0.123323,0.02384,0.12811,6.426265,-0.069188,cluster7
805,'0811N: GDP per capita growth  (annual \%) - WDI','0899: School enrollment; primary  (\% gross) - WDI',0.12808,0.118972,0.01372,0.12565,6.321928,0.095434,cluster7
806,'0811N: GDP per capita growth  (annual \%) - WDI','1359: Ores and metals imports  (\% of merchandise imports) - WDI',0.12798,0.123186,0.01647,0.12552,6.285402,0.069238,cluster7
807,'0811N: GDP per capita growth  (annual \%) - WDI','0267: Net financial flows; IMF concessional  (NFL; current US$) - WDI',0.12794,0.127481,0.01178,0.12794,6,0.021418,cluster7
808,'0811N: GDP per capita growth  (annual \%) - WDI','0639: Fixed broadband subscriptions - WDI',0.12794,0.127908,0.0192,0.12794,6.392317,0.005651,cluster7
809,'0811N: GDP per capita growth  (annual \%) - WDI','0060: ICT service exports  (\% of service exports; BoP) - WDI',0.12791,0.127294,0.00673,0.1255,6.247928,-0.024817,cluster7
810,'0811N: GDP per capita growth  (annual \%) - WDI','1385: Manufactures exports  (\% of merchandise exports) - WDI',0.12781,0.127068,0.0157,0.12781,6.247928,0.02724,cluster7
811,'0811N: GDP per capita growth  (annual \%) - WDI','1405: Transport services  (\% of commercial service exports) - WDI',0.1278,0.124777,0.01111,0.12549,6.357552,0.054986,cluster7
812,'0811N: GDP per capita growth  (annual \%) - WDI','2804: Balance of Payments-Imports-Other commercial services (US dollar at current prices) - WTO',0.12761,0.125302,0.01012,0.12469,6.209454,-0.048038,cluster7
813,'0811N: GDP per capita growth  (annual \%) - WDI','0061: Communications; computer; etc.  (\% of service exports; BoP) - WDI',0.12752,0.126991,0.01572,0.12752,6.357552,0.023003,cluster7
814,'0811N: GDP per capita growth  (annual \%) - WDI','0118: IMF repurchases  (AMT; current US$) - WDI',0.12736,0.123681,0.00785,0.12736,5.954197,0.060658,cluster0
815,'0811N: GDP per capita growth  (annual \%) - WDI','0546: Public credit registry coverage  (\% of adults) - WDI',0.12726,0.127257,0.05038,0.12491,6.392317,-0.001646,cluster4
816,'0811N: GDP per capita growth  (annual \%) - WDI','0031: Communications; computer; etc.  (\% of service imports; BoP) - WDI',0.12703,0.127022,0.00958,0.1248,6.357552,-0.002862,cluster7
817,'0811N: GDP per capita growth  (annual \%) - WDI','0140: Principal rescheduled; private  (current US$) - WDI',0.12702,0.126935,0.05282,0.12702,5.954197,-0.009229,cluster0
818,'0811N: GDP per capita growth  (annual \%) - WDI','0308: PPG; bonds  (NTR; current US$) - WDI',0.12699,0.125179,0.01992,0.12699,5.954197,0.042559,cluster0
819,'0811N: GDP per capita growth  (annual \%) - WDI','1358: Manufactures imports  (\% of merchandise imports) - WDI',0.12693,0.124938,0.01439,0.1243,6.285402,0.044632,cluster7
820,'0811N: GDP per capita growth  (annual \%) - WDI','0696: Gross national expenditure  (\% of GDP) - WDI',0.12682,0.11896,0.00502,0.12413,6.247928,0.088656,cluster7
821,'0811N: GDP per capita growth  (annual \%) - WDI','2771: Merchandise trade-Exports-Total merchandise (Unit value index - Prev. year = 100) - WTO',0.12677,0.125722,0.02944,0.12466,6.285402,-0.032377,cluster7
822,'0811N: GDP per capita growth  (annual \%) - WDI','0569: Cost to import  (US$ per container) - WDI',0.12669,0.123256,0.02249,0.12459,6.426265,0.058599,cluster7
823,'0811N: GDP per capita growth  (annual \%) - WDI','0164: IDA grants  (current US$) - WDI',0.12653,0.125192,0.01385,0.12653,5.954197,0.036583,cluster0
824,'0811N: GDP per capita growth  (annual \%) - WDI','0343: PPG; bonds  (TDS; current US$) - WDI',0.12653,0.123096,0.00967,0.12653,5.954197,0.058597,cluster0
825,'0811N: GDP per capita growth  (annual \%) - WDI','0246: Interest arrears; long-term DOD  (US$) - WDI',0.12641,0.124199,0.01262,0.12641,5.954197,0.047016,cluster0
826,'0811N: GDP per capita growth  (annual \%) - WDI','0453: Bank nonperforming loans to total gross loans  (\%) - WDI',0.12641,0.125556,0.00582,0.12321,6.087463,0.029217,cluster7
827,'0811N: GDP per capita growth  (annual \%) - WDI','0250: Interest forgiven  (current US$) - WDI',0.12627,0.125374,0.01208,0.12627,5.954197,0.029933,cluster0
828,'0811N: GDP per capita growth  (annual \%) - WDI','0007: Arable land  (hectares per person) - WDI',0.1262,0.124916,0.01184,0.12411,6.459432,0.03583,cluster7
829,'0811N: GDP per capita growth  (annual \%) - WDI','0711: Changes in inventories  (current US$) - WDI',0.12601,0.121347,0.02009,0.12601,6.169925,0.068284,cluster7
830,'0811N: GDP per capita growth  (annual \%) - WDI','0215: Debt stock rescheduled  (current US$) - WDI',0.12595,0.122194,0.04059,0.12595,5.954197,0.061284,cluster0
831,'0811N: GDP per capita growth  (annual \%) - WDI','0087: Net bilateral aid flows from DAC donors; Austria  (current US$) - WDI',0.12591,0.125888,0.00858,0.12282,6.044394,-0.00467,cluster7
832,'0811N: GDP per capita growth  (annual \%) - WDI','0486: Interest rate spread  (lending rate minus deposit rate; \%) - WDI',0.12591,0.1238,0.00682,0.12331,6.129283,0.045932,cluster7
833,'0811N: GDP per capita growth  (annual \%) - WDI','0734: Agriculture; value added  (annual \% growth) - WDI',0.1259,0.125722,0.01741,0.12373,6.392317,-0.013334,cluster7
834,'0811N: GDP per capita growth  (annual \%) - WDI','0729: External balance on goods and services  (\% of GDP) - WDI',0.12586,0.122265,0.01195,0.12363,6.426265,-0.059962,cluster7
835,'0811N: GDP per capita growth  (annual \%) - WDI','0891: Primary school starting age  (years) - WDI',0.12581,0.118609,0.10859,0.12359,6.321928,0.08486,cluster4
836,'0811N: GDP per capita growth  (annual \%) - WDI','0034: Insurance and financial services  (\% of service imports; BoP) - WDI',0.12574,0.119915,0.01829,0.12574,6.357552,-0.07632,cluster7
837,'0811N: GDP per capita growth  (annual \%) - WDI','1322: International tourism; expenditures for passenger transport items  (current US$) - WDI',0.12562,0.1229,0.01097,0.12302,6.285402,-0.052152,cluster7
838,'0811N: GDP per capita growth  (annual \%) - WDI','0587: Total tax rate  (\% of commercial profits) - WDI',0.12555,0.125293,0.01526,0.1231,6.392317,-0.016019,cluster7
839,'0811N: GDP per capita growth  (annual \%) - WDI','1376: Transport services  (\% of commercial service imports) - WDI',0.12534,0.124241,0.01325,0.12319,6.357552,0.033152,cluster7
840,'0811N: GDP per capita growth  (annual \%) - WDI','1323: International tourism; receipts for travel items  (current US$) - WDI',0.12531,0.123451,0.01763,0.12531,6.392317,-0.043116,cluster7
841,'0811N: GDP per capita growth  (annual \%) - WDI','0025: Crop production index  (2004-2006 = 100) - WDI',0.12524,0.121411,0.005,0.12311,6.459432,0.061881,cluster7
842,'0811N: GDP per capita growth  (annual \%) - WDI','0252: Interest rescheduled; official  (current US$) - WDI',0.12516,0.124255,0.0436,0.12516,5.954197,0.030081,cluster0
843,'0811N: GDP per capita growth  (annual \%) - WDI','0671: Household final consumption expenditure; etc.  (\% of GDP) - WDI',0.12486,0.123994,0.01363,0.12219,6.392317,0.029432,cluster7
844,'0811N: GDP per capita growth  (annual \%) - WDI','0419: CO2 emissions from residential buildings and commercial and public services  (\% of total fuel combustion) - WDI',0.12485,0.124697,0.00736,0.12195,6.209454,0.012387,cluster7
845,'0811N: GDP per capita growth  (annual \%) - WDI','0240: PPG; bonds  (INT; current US$) - WDI',0.12481,0.12247,0.01145,0.12481,5.954197,0.048369,cluster0
846,'0811N: GDP per capita growth  (annual \%) - WDI','0901: School enrollment; primary; male  (\% gross) - WDI',0.1248,0.115983,0.00872,0.1248,6.285402,0.093899,cluster7
847,'0811N: GDP per capita growth  (annual \%) - WDI','0026: Food production index  (2004-2006 = 100) - WDI',0.12476,0.122072,0.0113,0.12257,6.459432,0.051849,cluster7
848,'0811N: GDP per capita growth  (annual \%) - WDI','0892: Primary completion rate; female  (\% of relevant age group) - WDI',0.12461,0.124117,0.00683,0.12178,6.129283,0.022214,cluster7
849,'0811N: GDP per capita growth  (annual \%) - WDI','1324: International tourism; expenditures for travel items  (current US$) - WDI',0.12414,0.122461,0.01905,0.12414,6.392317,-0.040973,cluster7
850,'0811N: GDP per capita growth  (annual \%) - WDI','1393: Merchandise exports to low- and middle-income economies in Latin America & the Caribbean  (\% of total merchandise exports) - WDI',0.12412,0.123918,0.00816,0.12187,6.321928,-0.014225,cluster7
851,'0811N: GDP per capita growth  (annual \%) - WDI','0349: Total amount of debt rescheduled  (current US$) - WDI',0.12388,0.122581,0.03419,0.12388,5.954197,0.036039,cluster0
852,'0811N: GDP per capita growth  (annual \%) - WDI','1217: Labor force participation rate; total (\% of total population ages 15+)  (modeled ILO estimate) - WDI',0.12378,0.122592,0.0218,0.12378,6.392317,0.034472,cluster7
853,'0811N: GDP per capita growth  (annual \%) - WDI','0725: Imports of goods and services  (\% of GDP) - WDI',0.12374,0.123593,0.00979,0.12135,6.426265,0.012141,cluster7
854,'0811N: GDP per capita growth  (annual \%) - WDI','0090: Net bilateral aid flows from DAC donors; European Union institutions  (current US$) - WDI',0.12372,0.123705,0.01376,0.12109,6.209454,0.003846,cluster7
855,'0811N: GDP per capita growth  (annual \%) - WDI','1389: Merchandise exports to high-income economies  (\% of total merchandise exports) - WDI',0.12331,0.117662,0.01057,0.1209,6.426265,-0.075152,cluster7
856,'0811N: GDP per capita growth  (annual \%) - WDI','0878: Compulsory education; duration  (years) - WDI',0.1232,0.122466,0.08347,0.12106,6.357552,-0.027084,cluster4
857,'0811N: GDP per capita growth  (annual \%) - WDI','1092: Tuberculosis case detection rate  (\%; all forms) - WDI',0.12311,0.115244,0.06117,0.12098,6.392317,-0.088692,cluster4
858,'0811N: GDP per capita growth  (annual \%) - WDI','0489: Claims on central government; etc.  (\% GDP) - WDI',0.12308,0.116305,0.01128,0.12308,6.357552,-0.08231,cluster7
859,'0811N: GDP per capita growth  (annual \%) - WDI','0900: School enrollment; primary; female  (\% gross) - WDI',0.123,0.114574,0.00908,0.123,6.285402,0.091791,cluster7
860,'0811N: GDP per capita growth  (annual \%) - WDI','0477: Money and quasi money  as \% of GDP (M2) - WDI',0.1223,0.12156,0.01366,0.1223,6.285402,0.027198,cluster7
861,'0811N: GDP per capita growth  (annual \%) - WDI','0815: Oil rents  (\% of GDP) - WDI',0.12227,0.120582,0.01378,0.12043,6.426265,-0.041089,cluster7
862,'0811N: GDP per capita growth  (annual \%) - WDI','0095: Net bilateral aid flows from DAC donors; Spain  (current US$) - WDI',0.12226,0.12226,0.0124,0.12226,6.044394,0.000266,cluster7
863,'0811N: GDP per capita growth  (annual \%) - WDI','0623: Periodicity and timeliness assessment of statistical capacity  (scale 0 - 100) - WDI',0.12214,0.120227,0.04393,0.12214,6.129283,0.043742,cluster4
864,'0811N: GDP per capita growth  (annual \%) - WDI','1211: Labor force participation rate; female (\% of female population ages 15+)  (modeled ILO estimate) - WDI',0.12212,0.120574,0.02451,0.12212,6.392317,0.039315,cluster7
865,'0811N: GDP per capita growth  (annual \%) - WDI','1215: Labor force participation rate; male (\% of male population ages 15+)  (modeled ILO estimate) - WDI',0.122,0.1202,0.0189,0.122,6.392317,0.042424,cluster7
866,'0811N: GDP per capita growth  (annual \%) - WDI','0589: Procedures to build a warehouse  (number) - WDI',0.12182,0.11183,0.01956,0.11962,6.392317,0.09995,cluster7
867,'0811N: GDP per capita growth  (annual \%) - WDI','1390: Merchandise exports to low- and middle-income economies outside region  (\% of total merchandise exports) - WDI',0.12169,0.11687,0.01284,0.11929,6.321928,-0.069426,cluster7
868,'0811N: GDP per capita growth  (annual \%) - WDI','0466: Claims on central government  (annual growth as \% of broad money) - WDI',0.12166,0.121642,0.00834,0.11893,6.129283,-0.004234,cluster7
869,'0811N: GDP per capita growth  (annual \%) - WDI','0099: Net bilateral aid flows from DAC donors; Greece  (current US$) - WDI',0.12153,0.121462,0.02217,0.12153,5.954197,0.008222,cluster0
870,'0811N: GDP per capita growth  (annual \%) - WDI','1356: ICT goods imports  (\% total goods imports) - WDI',0.12144,0.108783,0.00882,0.12144,6.285402,0.112503,cluster7
871,'0811N: GDP per capita growth  (annual \%) - WDI','1406: Travel services  (\% of commercial service exports) - WDI',0.12134,0.12055,0.01085,0.11904,6.357552,0.028109,cluster7
872,'0811N: GDP per capita growth  (annual \%) - WDI','1319: International tourism; receipts  (current US$) - WDI',0.12123,0.119552,0.00784,0.11927,6.426265,-0.04096,cluster7
873,'0811N: GDP per capita growth  (annual \%) - WDI','1396: Merchandise exports to low- and middle-income economies in Sub-Saharan Africa  (\% of total merchandise exports) - WDI',0.1212,0.121115,0.00843,0.11886,6.321928,0.009229,cluster7
874,'0811N: GDP per capita growth  (annual \%) - WDI','0214: Debt stock reduction  (current US$) - WDI',0.12111,0.118889,0.0188,0.12111,5.954197,0.047126,cluster0
875,'0811N: GDP per capita growth  (annual \%) - WDI','0107: Net bilateral aid flows from DAC donors; Norway  (current US$) - WDI',0.12103,0.120879,0.01609,0.11803,6.044394,-0.012299,cluster7
876,'0811N: GDP per capita growth  (annual \%) - WDI','1387: Merchandise exports to economies in the Arab World  (\% of total merchandise exports) - WDI',0.12094,0.120687,0.01693,0.12094,6.357552,0.015919,cluster7
877,'0811N: GDP per capita growth  (annual \%) - WDI','1326: International tourism; expenditures  (\% of total imports) - WDI',0.12091,0.112896,0.01089,0.1187,6.392317,-0.089519,cluster7
878,'0811N: GDP per capita growth  (annual \%) - WDI','0046: Current account balance  (\% of GDP) - WDI',0.12072,0.118815,0.00603,0.11812,6.247928,0.043648,cluster7
879,'0811N: GDP per capita growth  (annual \%) - WDI','0071: Foreign direct investment; net inflows  (BoP; current US$) - WDI',0.1207,0.118722,0.01321,0.11858,6.459432,-0.044471,cluster7
880,'0811N: GDP per capita growth  (annual \%) - WDI','0039: Transport services  (\% of service imports; BoP) - WDI',0.12069,0.120033,0.01242,0.11863,6.357552,0.025636,cluster7
881,'0811N: GDP per capita growth  (annual \%) - WDI','2773: Merchandise trade-Exports-Total merchandise (Volume index - Previous year = 100) - WTO',0.12058,0.120212,0.01122,0.1181,6.285402,0.019177,cluster7
882,'0811N: GDP per capita growth  (annual \%) - WDI','0069: Transport services  (\% of service exports; BoP) - WDI',0.12052,0.118197,0.00743,0.11841,6.357552,0.048197,cluster7
883,'0811N: GDP per capita growth  (annual \%) - WDI','0702: Exports of goods and services  (\% of GDP) - WDI',0.12001,0.118937,0.00636,0.11789,6.426265,-0.032758,cluster7
884,'0811N: GDP per capita growth  (annual \%) - WDI','0027: Livestock production index  (2004-2006 = 100) - WDI',0.11993,0.11674,0.01693,0.11797,6.459432,0.056483,cluster7
885,'0811N: GDP per capita growth  (annual \%) - WDI','0030: Trade in services  (\% of GDP) - WDI',0.11957,0.118745,0.00588,0.11957,6.357552,-0.028731,cluster7
886,'0811N: GDP per capita growth  (annual \%) - WDI','1370: Merchandise imports by the reporting economy; residual  (\% of total merchandise imports) - WDI',0.11932,0.11928,0.00688,0.11723,6.426265,0.006287,cluster7
887,'0811N: GDP per capita growth  (annual \%) - WDI','0139: Principal rescheduled; official  (current US$) - WDI',0.11915,0.117235,0.03873,0.11915,5.954197,0.043764,cluster0
888,'0811N: GDP per capita growth  (annual \%) - WDI','0040: Travel services  (\% of service imports; BoP) - WDI',0.11882,0.118301,0.01166,0.11882,6.357552,0.02278,cluster7
889,'0811N: GDP per capita growth  (annual \%) - WDI','0159: IMF purchases  (DIS; current US$) - WDI',0.1188,0.116557,0.01609,0.1188,5.954197,0.047364,cluster0
890,'0811N: GDP per capita growth  (annual \%) - WDI','1206: Labor force participation rate for ages 15-24; total (\%)  (modeled ILO estimate) - WDI',0.11873,0.118722,0.01738,0.11873,6.392317,0.002753,cluster7
891,'0811N: GDP per capita growth  (annual \%) - WDI','0579: Start-up procedures to register a business  (number) - WDI',0.11866,0.116142,0.01714,0.11656,6.392317,0.050178,cluster7
892,'0811N: GDP per capita growth  (annual \%) - WDI','1354: Food imports  (\% of merchandise imports) - WDI',0.11865,0.109403,0.01013,0.1163,6.285402,-0.096162,cluster7
893,'0811N: GDP per capita growth  (annual \%) - WDI','0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI',0.1185,0.11708,0.01081,0.11624,6.285402,-0.037684,cluster7
894,'0811N: GDP per capita growth  (annual \%) - WDI','1378: Net barter terms of trade index  (2000 = 100) - WDI',0.11834,0.117085,0.00573,0.11834,6.285402,0.035427,cluster7
895,'0811N: GDP per capita growth  (annual \%) - WDI','1360: Merchandise imports from economies in the Arab World  (\% of total merchandise imports) - WDI',0.11833,0.118024,0.01622,0.11599,6.357552,0.017499,cluster7
896,'0811N: GDP per capita growth  (annual \%) - WDI','0072: Foreign direct investment; net inflows  (\% of GDP) - WDI',0.11799,0.117098,0.00729,0.11613,6.459432,0.029863,cluster7
897,'0811N: GDP per capita growth  (annual \%) - WDI','1257: Unemployment; male (\% of male labor force)  (modeled ILO estimate) - WDI',0.11777,0.117685,0.01149,0.11777,6.357552,-0.009197,cluster7
898,'0811N: GDP per capita growth  (annual \%) - WDI','1381: Food exports  (\% of merchandise exports) - WDI',0.11745,0.115226,0.00778,0.11745,6.247928,0.047157,cluster7
899,'0811N: GDP per capita growth  (annual \%) - WDI','1255: Unemployment; female (\% of female labor force)  (modeled ILO estimate) - WDI',0.11727,0.115942,0.01515,0.11727,6.357552,-0.036439,cluster7
900,'0811N: GDP per capita growth  (annual \%) - WDI','2775: Merchandise trade-Imports-Total merchandise (Value index - Previous year = 100) - WTO',0.11718,0.117176,0.01611,0.11718,6.285402,0.001971,cluster7
901,'0811N: GDP per capita growth  (annual \%) - WDI','0771: Adjusted savings: energy depletion  (\% of GNI) - WDI',0.11694,0.116626,0.01402,0.11514,6.459432,-0.017732,cluster7
902,'0811N: GDP per capita growth  (annual \%) - WDI','1355: Fuel imports  (\% of merchandise imports) - WDI',0.11595,0.115756,0.00585,0.11377,6.285402,0.013934,cluster7
903,'0811N: GDP per capita growth  (annual \%) - WDI','1377: Travel services  (\% of commercial service imports) - WDI',0.1158,0.114304,0.00962,0.1158,6.357552,0.038676,cluster7
904,'0811N: GDP per capita growth  (annual \%) - WDI','1394: Merchandise exports to low- and middle-income economies in Middle East & North Africa  (\% of total merchandise exports) - WDI',0.11577,0.115686,0.00589,0.11577,6.357552,0.00917,cluster7
905,'0811N: GDP per capita growth  (annual \%) - WDI','1209: Labor force participation rate; total (\% of total population ages 15-64)  (modeled ILO estimate) - WDI',0.11527,0.114898,0.015,0.11527,6.392317,-0.019281,cluster7
906,'0811N: GDP per capita growth  (annual \%) - WDI','1397: Merchandise exports by the reporting economy; residual  (\% of total merchandise exports) - WDI',0.11519,0.114092,0.00674,0.11296,6.426265,0.033143,cluster7
907,'0811N: GDP per capita growth  (annual \%) - WDI','1234: Unemployment; youth female (\% of female labor force ages 15-24)  (modeled ILO estimate) - WDI',0.11516,0.113515,0.01726,0.11516,6.357552,-0.040562,cluster7
908,'0811N: GDP per capita growth  (annual \%) - WDI','0268: Net financial flows; IMF nonconcessional  (NFL; current US$) - WDI',0.11475,0.114297,0.00985,0.11475,6,-0.021283,cluster7
909,'0811N: GDP per capita growth  (annual \%) - WDI','2772: Merchandise trade-Exports-Total merchandise (Value index - Previous year = 100) - WTO',0.11474,0.114664,0.00886,0.11474,6.285402,-0.00873,cluster7
910,'0811N: GDP per capita growth  (annual \%) - WDI','0213: Debt buyback  (current US$) - WDI',0.11459,0.114365,0.06447,0.11459,5.954197,0.015006,cluster4
911,'0811N: GDP per capita growth  (annual \%) - WDI','0895: Primary education; duration  (years) - WDI',0.11401,0.106729,0.09107,0.11213,6.459432,-0.085326,cluster4
912,'0811N: GDP per capita growth  (annual \%) - WDI','1259: Unemployment; total (\% of total labor force)  (modeled ILO estimate) - WDI',0.11378,0.113471,0.00971,0.11378,6.357552,-0.017569,cluster7
913,'0811N: GDP per capita growth  (annual \%) - WDI','1327: Merchandise trade  (\% of GDP) - WDI',0.11312,0.112236,0.00727,0.11096,6.459432,-0.029724,cluster7
914,'0811N: GDP per capita growth  (annual \%) - WDI','1152: Employment to population ratio; 15+; male (\%)  (modeled ILO estimate) - WDI',0.11262,0.11123,0.00799,0.11262,6.357552,0.037288,cluster7
